site;plot;treatment;recorded_by;date;transect;subplot;position_m;area_m2;canopy_openness;pH;species;height_cm;diameter_cm;notes;shoot;in_exclosure;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;35-38;3;;;Populus tremula;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;13;;"""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;13;;"""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;16;;"""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;15;;"""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;<20;;"""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;<20;;"""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;<20;;"""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;<20;;"""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;20-130;;"""ek 8 högre""?    ""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;20-130;;"""ek 8 högre""?    ""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;20-130;;"""ek 8 högre""?    ""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;20-130;;"""ek 8 högre""?    ""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;20-130;;"""ek 8 högre""?    ""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;20-130;;"""ek 8 högre""?    ""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;20-130;;"""ek 8 högre""?    ""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;2;38-40;2;;;Quercus sp.;20-130;;"""ek 8 högre""?    ""kan ej nyttjas för dödlighet, fram till nu"" (?)";FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Salix caprea;>130;35;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Picea abies;>130;0.1-5;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
Östadkulle;V;control;Frank Götmark;2003-09-17;V95;3;54-59;5;;;Fraxinus excelsior;<20;;;FALSE;FALSE;
